,uid,variable1,variable2,coefficient,k1,k2
1240,1240,Age: Aged 25 to 29 years,Highest level of qualification: Other qualifications,0.0719290662905369,TS007A,TS067
1241,1241,Age: Aged 30 to 34 years,Highest level of qualification: No qualifications,0.09029319053644358,TS007A,TS067
1242,1242,Age: Aged 30 to 34 years,Highest level of qualification: Level 1 and entry level qualifications,-0.1022312436910451,TS007A,TS067
1243,1243,Age: Aged 30 to 34 years,Highest level of qualification: Level 2 qualifications,-0.4184909185835687,TS007A,TS067
1244,1244,Age: Aged 30 to 34 years,Highest level of qualification: Apprenticeship,-0.40834193227409343,TS007A,TS067
1245,1245,Age: Aged 30 to 34 years,Highest level of qualification: Level 3 qualifications,-0.23656608839083748,TS007A,TS067
1246,1246,Age: Aged 30 to 34 years,Highest level of qualification: Level 4 qualifications and above,0.20535876132008993,TS007A,TS067
1247,1247,Age: Aged 30 to 34 years,Highest level of qualification: Other qualifications,0.15870133169658465,TS007A,TS067
1248,1248,Age: Aged 35 to 39 years,Highest level of qualification: No qualifications,0.08300404579202728,TS007A,TS067
1249,1249,Age: Aged 35 to 39 years,Highest level of qualification: Level 1 and entry level qualifications,-0.042005296181595146,TS007A,TS067
1250,1250,Age: Aged 35 to 39 years,Highest level of qualification: Level 2 qualifications,-0.33730187476108403,TS007A,TS067
1251,1251,Age: Aged 35 to 39 years,Highest level of qualification: Apprenticeship,-0.4268738623125765,TS007A,TS067
1252,1252,Age: Aged 35 to 39 years,Highest level of qualification: Level 3 qualifications,-0.357876028590357,TS007A,TS067
1253,1253,Age: Aged 35 to 39 years,Highest level of qualification: Level 4 qualifications and above,0.22192816164189477,TS007A,TS067
1254,1254,Age: Aged 35 to 39 years,Highest level of qualification: Other qualifications,0.212028081916151,TS007A,TS067
1255,1255,Age: Aged 40 to 44 years,Highest level of qualification: No qualifications,-0.10898289400991984,TS007A,TS067
1256,1256,Age: Aged 40 to 44 years,Highest level of qualification: Level 1 and entry level qualifications,-0.12620307370796552,TS007A,TS067
1257,1257,Age: Aged 40 to 44 years,Highest level of qualification: Level 2 qualifications,-0.285173011331706,TS007A,TS067
1258,1258,Age: Aged 40 to 44 years,Highest level of qualification: Apprenticeship,-0.4688238291876581,TS007A,TS067
1259,1259,Age: Aged 40 to 44 years,Highest level of qualification: Level 3 qualifications,-0.4807921418589666,TS007A,TS067
1260,1260,Age: Aged 40 to 44 years,Highest level of qualification: Level 4 qualifications and above,0.38722380089187103,TS007A,TS067
1261,1261,Age: Aged 40 to 44 years,Highest level of qualification: Other qualifications,0.15130259711912009,TS007A,TS067
1262,1262,Age: Aged 45 to 49 years,Highest level of qualification: No qualifications,-0.21180014835227864,TS007A,TS067
1263,1263,Age: Aged 45 to 49 years,Highest level of qualification: Level 1 and entry level qualifications,-0.05346151392588851,TS007A,TS067
1264,1264,Age: Aged 45 to 49 years,Highest level of qualification: Level 2 qualifications,0.055020156705337386,TS007A,TS067
1265,1265,Age: Aged 45 to 49 years,Highest level of qualification: Apprenticeship,-0.131439495140105,TS007A,TS067
1266,1266,Age: Aged 45 to 49 years,Highest level of qualification: Level 3 qualifications,-0.45575729424350514,TS007A,TS067
1267,1267,Age: Aged 45 to 49 years,Highest level of qualification: Level 4 qualifications and above,0.3037501163695174,TS007A,TS067
1268,1268,Age: Aged 45 to 49 years,Highest level of qualification: Other qualifications,-0.05976011551131901,TS007A,TS067
1269,1269,Age: Aged 50 to 54 years,Highest level of qualification: No qualifications,-0.10687746508250662,TS007A,TS067
1270,1270,Age: Aged 50 to 54 years,Highest level of qualification: Level 1 and entry level qualifications,0.16047645746067837,TS007A,TS067
1271,1271,Age: Aged 50 to 54 years,Highest level of qualification: Level 2 qualifications,0.4413017483717043,TS007A,TS067
1272,1272,Age: Aged 50 to 54 years,Highest level of qualification: Apprenticeship,0.39090444384479944,TS007A,TS067
1273,1273,Age: Aged 50 to 54 years,Highest level of qualification: Level 3 qualifications,-0.23877462268141356,TS007A,TS067
1274,1274,Age: Aged 50 to 54 years,Highest level of qualification: Level 4 qualifications and above,-0.03475173730050876,TS007A,TS067
1275,1275,Age: Aged 50 to 54 years,Highest level of qualification: Other qualifications,-0.20502183512797104,TS007A,TS067
1276,1276,Age: Aged 55 to 59 years,Highest level of qualification: No qualifications,-0.1041243974874795,TS007A,TS067
1277,1277,Age: Aged 55 to 59 years,Highest level of qualification: Level 1 and entry level qualifications,0.15825796954308183,TS007A,TS067
1278,1278,Age: Aged 55 to 59 years,Highest level of qualification: Level 2 qualifications,0.4861987943148451,TS007A,TS067
1279,1279,Age: Aged 55 to 59 years,Highest level of qualification: Apprenticeship,0.5461543965620635,TS007A,TS067
1280,1280,Age: Aged 55 to 59 years,Highest level of qualification: Level 3 qualifications,-0.09168572162405728,TS007A,TS067
1281,1281,Age: Aged 55 to 59 years,Highest level of qualification: Level 4 qualifications and above,-0.11993209903778494,TS007A,TS067
1282,1282,Age: Aged 55 to 59 years,Highest level of qualification: Other qualifications,-0.2517329144896263,TS007A,TS067
1283,1283,Age: Aged 60 to 64 years,Highest level of qualification: No qualifications,-0.04763952204399182,TS007A,TS067
1284,1284,Age: Aged 60 to 64 years,Highest level of qualification: Level 1 and entry level qualifications,0.16583965459115307,TS007A,TS067
1285,1285,Age: Aged 60 to 64 years,Highest level of qualification: Level 2 qualifications,0.47371764762136515,TS007A,TS067
1286,1286,Age: Aged 60 to 64 years,Highest level of qualification: Apprenticeship,0.5888722632547445,TS007A,TS067
1287,1287,Age: Aged 60 to 64 years,Highest level of qualification: Level 3 qualifications,-0.0407079440779462,TS007A,TS067
1288,1288,Age: Aged 60 to 64 years,Highest level of qualification: Level 4 qualifications and above,-0.17852236120677661,TS007A,TS067
1289,1289,Age: Aged 60 to 64 years,Highest level of qualification: Other qualifications,-0.1826685011946431,TS007A,TS067
1290,1290,Age: Aged 65 to 69 years,Highest level of qualification: No qualifications,-0.0703942801512942,TS007A,TS067
1291,1291,Age: Aged 65 to 69 years,Highest level of qualification: Level 1 and entry level qualifications,0.13038787634055163,TS007A,TS067
1292,1292,Age: Aged 65 to 69 years,Highest level of qualification: Level 2 qualifications,0.4407202873141942,TS007A,TS067
1293,1293,Age: Aged 65 to 69 years,Highest level of qualification: Apprenticeship,0.5882945745971003,TS007A,TS067
1294,1294,Age: Aged 65 to 69 years,Highest level of qualification: Level 3 qualifications,0.002655115345514945,TS007A,TS067
1295,1295,Age: Aged 65 to 69 years,Highest level of qualification: Level 4 qualifications and above,-0.1676603992467741,TS007A,TS067
1296,1296,Age: Aged 65 to 69 years,Highest level of qualification: Other qualifications,-0.16881662745662476,TS007A,TS067
1297,1297,Age: Aged 70 to 74 years,Highest level of qualification: No qualifications,-0.12867256935629942,TS007A,TS067
1298,1298,Age: Aged 70 to 74 years,Highest level of qualification: Level 1 and entry level qualifications,0.09671737222893677,TS007A,TS067
1299,1299,Age: Aged 70 to 74 years,Highest level of qualification: Level 2 qualifications,0.424709569905934,TS007A,TS067
1300,1300,Age: Aged 70 to 74 years,Highest level of qualification: Apprenticeship,0.5904103346010748,TS007A,TS067
1301,1301,Age: Aged 70 to 74 years,Highest level of qualification: Level 3 qualifications,0.0413660076307702,TS007A,TS067
1302,1302,Age: Aged 70 to 74 years,Highest level of qualification: Level 4 qualifications and above,-0.13859673748255333,TS007A,TS067
1303,1303,Age: Aged 70 to 74 years,Highest level of qualification: Other qualifications,-0.18506529991431236,TS007A,TS067
1304,1304,Age: Aged 75 to 79 years,Highest level of qualification: No qualifications,-0.1399675582387987,TS007A,TS067
1305,1305,Age: Aged 75 to 79 years,Highest level of qualification: Level 1 and entry level qualifications,0.07010367843510373,TS007A,TS067
1306,1306,Age: Aged 75 to 79 years,Highest level of qualification: Level 2 qualifications,0.3887130681401779,TS007A,TS067
1307,1307,Age: Aged 75 to 79 years,Highest level of qualification: Apprenticeship,0.5566716293535446,TS007A,TS067
1308,1308,Age: Aged 75 to 79 years,Highest level of qualification: Level 3 qualifications,0.032406744575803344,TS007A,TS067
1309,1309,Age: Aged 75 to 79 years,Highest level of qualification: Level 4 qualifications and above,-0.1117881110602161,TS007A,TS067
1310,1310,Age: Aged 75 to 79 years,Highest level of qualification: Other qualifications,-0.16049707245920922,TS007A,TS067
1311,1311,Age: Aged 80 to 84 years,Highest level of qualification: No qualifications,-0.11721756176159243,TS007A,TS067
1312,1312,Age: Aged 80 to 84 years,Highest level of qualification: Level 1 and entry level qualifications,0.05888896355120386,TS007A,TS067
1313,1313,Age: Aged 80 to 84 years,Highest level of qualification: Level 2 qualifications,0.3469824902734172,TS007A,TS067
1314,1314,Age: Aged 80 to 84 years,Highest level of qualification: Apprenticeship,0.5254517482967325,TS007A,TS067
1315,1315,Age: Aged 80 to 84 years,Highest level of qualification: Level 3 qualifications,0.0036735431273439752,TS007A,TS067
1316,1316,Age: Aged 80 to 84 years,Highest level of qualification: Level 4 qualifications and above,-0.09975448181341459,TS007A,TS067
1317,1317,Age: Aged 80 to 84 years,Highest level of qualification: Other qualifications,-0.1170335431739274,TS007A,TS067
1318,1318,Age: Aged 85 years and over,Highest level of qualification: No qualifications,-0.1685045606591765,TS007A,TS067
1319,1319,Age: Aged 85 years and over,Highest level of qualification: Level 1 and entry level qualifications,-0.011868835801114568,TS007A,TS067
1320,1320,Age: Aged 85 years and over,Highest level of qualification: Level 2 qualifications,0.2548722934007391,TS007A,TS067
1321,1321,Age: Aged 85 years and over,Highest level of qualification: Apprenticeship,0.3807404724786187,TS007A,TS067
1322,1322,Age: Aged 85 years and over,Highest level of qualification: Level 3 qualifications,-0.027267975075324285,TS007A,TS067
1323,1323,Age: Aged 85 years and over,Highest level of qualification: Level 4 qualifications and above,-0.005069031228655121,TS007A,TS067
1324,1324,Age: Aged 85 years and over,Highest level of qualification: Other qualifications,-0.08412182787836349,TS007A,TS067
1325,1325,Age: Aged 4 years and under,General health: Very good health,0.06323304160998323,TS007A,TS037
1326,1326,Age: Aged 4 years and under,General health: Good health,-0.20742549310579414,TS007A,TS037
1327,1327,Age: Aged 4 years and under,General health: Fair health,-0.0714006044053724,TS007A,TS037
1328,1328,Age: Aged 4 years and under,General health: Bad health,0.14605857270972528,TS007A,TS037
1329,1329,Age: Aged 4 years and under,General health: Very bad health,0.17713182147185483,TS007A,TS037
1330,1330,Age: Aged 5 to 9 years,General health: Very good health,0.022136901745915413,TS007A,TS037
1331,1331,Age: Aged 5 to 9 years,General health: Good health,-0.17940917709226303,TS007A,TS037
1332,1332,Age: Aged 5 to 9 years,General health: Fair health,-0.01393821418500376,TS007A,TS037
1333,1333,Age: Aged 5 to 9 years,General health: Bad health,0.15507497046954183,TS007A,TS037
1334,1334,Age: Aged 5 to 9 years,General health: Very bad health,0.17447182928780408,TS007A,TS037
1335,1335,Age: Aged 10 to 14 years,General health: Very good health,0.04247617049643757,TS007A,TS037
1336,1336,Age: Aged 10 to 14 years,General health: Good health,-0.18126818529824626,TS007A,TS037
1337,1337,Age: Aged 10 to 14 years,General health: Fair health,-0.019134618224893787,TS007A,TS037
1338,1338,Age: Aged 10 to 14 years,General health: Bad health,0.10687081961493523,TS007A,TS037
1339,1339,Age: Aged 10 to 14 years,General health: Very bad health,0.1293583722814172,TS007A,TS037
1340,1340,Age: Aged 15 to 19 years,General health: Very good health,0.11279547359771874,TS007A,TS037
1341,1341,Age: Aged 15 to 19 years,General health: Good health,-0.05233962095288101,TS007A,TS037
1342,1342,Age: Aged 15 to 19 years,General health: Fair health,-0.15319326283663423,TS007A,TS037
1343,1343,Age: Aged 15 to 19 years,General health: Bad health,-0.05780711596883692,TS007A,TS037
1344,1344,Age: Aged 15 to 19 years,General health: Very bad health,-0.028564161717530172,TS007A,TS037
1345,1345,Age: Aged 20 to 24 years,General health: Very good health,0.15989108691571288,TS007A,TS037
1346,1346,Age: Aged 20 to 24 years,General health: Good health,-0.0902113964492722,TS007A,TS037
1347,1347,Age: Aged 20 to 24 years,General health: Fair health,-0.2070057785018992,TS007A,TS037
1348,1348,Age: Aged 20 to 24 years,General health: Bad health,-0.07427237587347844,TS007A,TS037
1349,1349,Age: Aged 20 to 24 years,General health: Very bad health,-0.04455127550051597,TS007A,TS037
1350,1350,Age: Aged 25 to 29 years,General health: Very good health,0.24356652207448704,TS007A,TS037
1351,1351,Age: Aged 25 to 29 years,General health: Good health,-0.27312605726695316,TS007A,TS037
1352,1352,Age: Aged 25 to 29 years,General health: Fair health,-0.2647829726763086,TS007A,TS037
1353,1353,Age: Aged 25 to 29 years,General health: Bad health,-0.030363797271325665,TS007A,TS037
1354,1354,Age: Aged 25 to 29 years,General health: Very bad health,0.029047679047070757,TS007A,TS037
1355,1355,Age: Aged 30 to 34 years,General health: Very good health,0.21576387798081845,TS007A,TS037
1356,1356,Age: Aged 30 to 34 years,General health: Good health,-0.2551460070410028,TS007A,TS037
1357,1357,Age: Aged 30 to 34 years,General health: Fair health,-0.24644977411138574,TS007A,TS037
1358,1358,Age: Aged 30 to 34 years,General health: Bad health,0.0027138076323031343,TS007A,TS037
1359,1359,Age: Aged 30 to 34 years,General health: Very bad health,0.0596191690315921,TS007A,TS037
1360,1360,Age: Aged 35 to 39 years,General health: Very good health,0.3055697934620938,TS007A,TS037
1361,1361,Age: Aged 35 to 39 years,General health: Good health,-0.2800958442368692,TS007A,TS037
1362,1362,Age: Aged 35 to 39 years,General health: Fair health,-0.34048520958414935,TS007A,TS037
1363,1363,Age: Aged 35 to 39 years,General health: Bad health,-0.09535762976774338,TS007A,TS037
1364,1364,Age: Aged 35 to 39 years,General health: Very bad health,-0.030500827014661322,TS007A,TS037
1365,1365,Age: Aged 40 to 44 years,General health: Very good health,0.48361053758362704,TS007A,TS037
1366,1366,Age: Aged 40 to 44 years,General health: Good health,-0.32876954502507105,TS007A,TS037
1367,1367,Age: Aged 40 to 44 years,General health: Fair health,-0.4999086245610785,TS007A,TS037
1368,1368,Age: Aged 40 to 44 years,General health: Bad health,-0.3256552413136041,TS007A,TS037
1369,1369,Age: Aged 40 to 44 years,General health: Very bad health,-0.24838804591884328,TS007A,TS037
1370,1370,Age: Aged 45 to 49 years,General health: Very good health,0.3502016437323707,TS007A,TS037
1371,1371,Age: Aged 45 to 49 years,General health: Good health,-0.2010325305757814,TS007A,TS037
1372,1372,Age: Aged 45 to 49 years,General health: Fair health,-0.3316449296356135,TS007A,TS037
1373,1373,Age: Aged 45 to 49 years,General health: Bad health,-0.3105275713827087,TS007A,TS037
1374,1374,Age: Aged 45 to 49 years,General health: Very bad health,-0.28366669822158946,TS007A,TS037
1375,1375,Age: Aged 50 to 54 years,General health: Very good health,-0.09769698671899356,TS007A,TS037
1376,1376,Age: Aged 50 to 54 years,General health: Good health,0.12262366923127056,TS007A,TS037
1377,1377,Age: Aged 50 to 54 years,General health: Fair health,0.13072934990369056,TS007A,TS037
1378,1378,Age: Aged 50 to 54 years,General health: Bad health,-0.029875325730029597,TS007A,TS037
1379,1379,Age: Aged 50 to 54 years,General health: Very bad health,-0.07420325879706982,TS007A,TS037
1380,1380,Age: Aged 55 to 59 years,General health: Very good health,-0.26129367012843774,TS007A,TS037
1381,1381,Age: Aged 55 to 59 years,General health: Good health,0.2358404364620106,TS007A,TS037
1382,1382,Age: Aged 55 to 59 years,General health: Fair health,0.30117055655772346,TS007A,TS037
1383,1383,Age: Aged 55 to 59 years,General health: Bad health,0.07414837069189735,TS007A,TS037
1384,1384,Age: Aged 55 to 59 years,General health: Very bad health,0.01187255340499167,TS007A,TS037
1385,1385,Age: Aged 60 to 64 years,General health: Very good health,-0.36344417600139545,TS007A,TS037
1386,1386,Age: Aged 60 to 64 years,General health: Good health,0.3108546696388756,TS007A,TS037
1387,1387,Age: Aged 60 to 64 years,General health: Fair health,0.40244004523980276,TS007A,TS037
1388,1388,Age: Aged 60 to 64 years,General health: Bad health,0.13966643083846,TS007A,TS037
1389,1389,Age: Aged 60 to 64 years,General health: Very bad health,0.0715728126581426,TS007A,TS037
1390,1390,Age: Aged 65 to 69 years,General health: Very good health,-0.3818203967059537,TS007A,TS037
1391,1391,Age: Aged 65 to 69 years,General health: Good health,0.3527856198248233,TS007A,TS037
1392,1392,Age: Aged 65 to 69 years,General health: Fair health,0.41741386236627903,TS007A,TS037
1393,1393,Age: Aged 65 to 69 years,General health: Bad health,0.12532254093118556,TS007A,TS037
1394,1394,Age: Aged 65 to 69 years,General health: Very bad health,0.049451434913117966,TS007A,TS037
1395,1395,Age: Aged 70 to 74 years,General health: Very good health,-0.3501537738377703,TS007A,TS037
1396,1396,Age: Aged 70 to 74 years,General health: Good health,0.3646794709785411,TS007A,TS037
1397,1397,Age: Aged 70 to 74 years,General health: Fair health,0.38403149679884674,TS007A,TS037
1398,1398,Age: Aged 70 to 74 years,General health: Bad health,0.06919902497708352,TS007A,TS037
1399,1399,Age: Aged 70 to 74 years,General health: Very bad health,-0.009954649371397646,TS007A,TS037
1400,1400,Age: Aged 75 to 79 years,General health: Very good health,-0.3312855627342083,TS007A,TS037
1401,1401,Age: Aged 75 to 79 years,General health: Good health,0.36104233977444583,TS007A,TS037
1402,1402,Age: Aged 75 to 79 years,General health: Fair health,0.36570807680417217,TS007A,TS037
